SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/91/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.199e+00     3.066e-02  
T     =       5.274s    368465696485235.500s  

RSS   =    1.750e-03
SD    =    7.637e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.023e+00    2.291e-02
    2       2.000s     8.702e-01     8.515e-01   -1.870e-02
    3       3.000s     7.306e-01     7.097e-01   -2.084e-02
    4       4.000s     6.001e-01     5.925e-01   -7.683e-03
    5       5.000s     4.915e-01     4.954e-01    3.965e-03
    6       6.000s     4.059e-01     4.152e-01    9.285e-03
    7       7.000s     3.384e-01     3.487e-01    1.032e-02
    8       8.000s     2.850e-01     2.938e-01    8.846e-03
    9       9.000s     2.430e-01     2.484e-01    5.354e-03
   10      10.000s     2.094e-01     2.108e-01    1.307e-03
   11      11.000s     1.810e-01     1.797e-01   -1.396e-03
   12      12.000s     1.564e-01     1.539e-01   -2.497e-03
   13      13.000s     1.356e-01     1.326e-01   -2.932e-03
   14      14.000s     1.180e-01     1.150e-01   -2.961e-03
   15      15.000s     1.027e-01     1.004e-01   -2.294e-03
   16      16.000s     8.974e-02     8.839e-02   -1.349e-03
   17      17.000s     7.931e-02     7.842e-02   -8.905e-04
   18      18.000s     7.098e-02     7.017e-02   -8.037e-04
   19      19.000s     6.380e-02     6.335e-02   -4.502e-04
   20      20.000s     5.758e-02     5.770e-02    1.216e-04
   21      21.000s     5.265e-02     5.303e-02    3.831e-04
   22      22.000s     4.876e-02     4.917e-02    4.080e-04
   23      23.000s     4.525e-02     4.597e-02    7.206e-04
   24      24.000s     4.205e-02     4.333e-02    1.281e-03
   25      25.000s     3.960e-02     4.114e-02    1.541e-03
   26      26.000s     3.799e-02     3.933e-02    1.345e-03
   27      27.000s     3.689e-02     3.783e-02    9.451e-04
   28      28.000s     3.641e-02     3.659e-02    1.802e-04
   29      29.000s     3.714e-02     3.557e-02   -1.569e-03
   30      30.000s     3.927e-02     3.472e-02   -4.546e-03

============================================================

