SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/306/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.198e+00     4.561e-02  
T     =       4.939s    214832274628914.875s  

RSS   =    1.979e-03
SD    =    8.122e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.024e+00    2.413e-02
    2       2.000s     8.617e-01     8.448e-01   -1.693e-02
    3       3.000s     7.205e-01     6.983e-01   -2.218e-02
    4       4.000s     5.905e-01     5.787e-01   -1.181e-02
    5       5.000s     4.802e-01     4.810e-01    7.256e-04
    6       6.000s     3.927e-01     4.012e-01    8.461e-03
    7       7.000s     3.250e-01     3.360e-01    1.095e-02
    8       8.000s     2.722e-01     2.828e-01    1.054e-02
    9       9.000s     2.308e-01     2.393e-01    8.509e-03
   10      10.000s     1.986e-01     2.038e-01    5.235e-03
   11      11.000s     1.730e-01     1.748e-01    1.826e-03
   12      12.000s     1.516e-01     1.511e-01   -5.072e-04
   13      13.000s     1.336e-01     1.318e-01   -1.841e-03
   14      14.000s     1.188e-01     1.160e-01   -2.831e-03
   15      15.000s     1.065e-01     1.031e-01   -3.380e-03
   16      16.000s     9.570e-02     9.255e-02   -3.149e-03
   17      17.000s     8.655e-02     8.394e-02   -2.604e-03
   18      18.000s     7.932e-02     7.692e-02   -2.402e-03
   19      19.000s     7.350e-02     7.118e-02   -2.322e-03
   20      20.000s     6.831e-02     6.649e-02   -1.818e-03
   21      21.000s     6.372e-02     6.266e-02   -1.062e-03
   22      22.000s     6.008e-02     5.954e-02   -5.442e-04
   23      23.000s     5.710e-02     5.698e-02   -1.168e-04
   24      24.000s     5.424e-02     5.490e-02    6.554e-04
   25      25.000s     5.164e-02     5.319e-02    1.554e-03
   26      26.000s     4.987e-02     5.180e-02    1.931e-03
   27      27.000s     4.908e-02     5.067e-02    1.584e-03
   28      28.000s     4.902e-02     4.974e-02    7.235e-04
   29      29.000s     4.963e-02     4.898e-02   -6.502e-04
   30      30.000s     5.103e-02     4.836e-02   -2.670e-03

============================================================

