SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/57/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.201e+00     2.046e-02  
T     =       5.726s    677133249368227.875s  

RSS   =    2.704e-03
SD    =    9.493e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.029e+00    2.902e-02
    2       2.000s     8.762e-01     8.674e-01   -8.763e-03
    3       3.000s     7.486e-01     7.317e-01   -1.689e-02
    4       4.000s     6.338e-01     6.177e-01   -1.603e-02
    5       5.000s     5.352e-01     5.220e-01   -1.318e-02
    6       6.000s     4.505e-01     4.416e-01   -8.818e-03
    7       7.000s     3.775e-01     3.742e-01   -3.331e-03
    8       8.000s     3.155e-01     3.175e-01    1.984e-03
    9       9.000s     2.635e-01     2.699e-01    6.373e-03
   10      10.000s     2.202e-01     2.299e-01    9.729e-03
   11      11.000s     1.846e-01     1.964e-01    1.171e-02
   12      12.000s     1.562e-01     1.682e-01    1.195e-02
   13      13.000s     1.337e-01     1.445e-01    1.081e-02
   14      14.000s     1.155e-01     1.246e-01    9.135e-03
   15      15.000s     1.006e-01     1.079e-01    7.382e-03
   16      16.000s     8.839e-02     9.392e-02    5.532e-03
   17      17.000s     7.847e-02     8.215e-02    3.675e-03
   18      18.000s     7.020e-02     7.226e-02    2.065e-03
   19      19.000s     6.321e-02     6.396e-02    7.482e-04
   20      20.000s     5.737e-02     5.699e-02   -3.790e-04
   21      21.000s     5.238e-02     5.114e-02   -1.242e-03
   22      22.000s     4.795e-02     4.622e-02   -1.731e-03
   23      23.000s     4.414e-02     4.210e-02   -2.042e-03
   24      24.000s     4.114e-02     3.863e-02   -2.507e-03
   25      25.000s     3.888e-02     3.572e-02   -3.158e-03
   26      26.000s     3.710e-02     3.327e-02   -3.830e-03
   27      27.000s     3.581e-02     3.122e-02   -4.592e-03
   28      28.000s     3.527e-02     2.950e-02   -5.775e-03
   29      29.000s     3.568e-02     2.805e-02   -7.627e-03
   30      30.000s     3.705e-02     2.683e-02   -1.021e-02

============================================================

