SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/253/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.193e+00     2.029e-02  
T     =       6.278s    261166413805436.000s  

RSS   =    5.137e-03
SD    =    1.309e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.037e+00    3.729e-02
    2       2.000s     8.920e-01     8.875e-01   -4.482e-03
    3       3.000s     7.805e-01     7.598e-01   -2.061e-02
    4       4.000s     6.734e-01     6.509e-01   -2.243e-02
    5       5.000s     5.768e-01     5.581e-01   -1.873e-02
    6       6.000s     4.927e-01     4.789e-01   -1.382e-02
    7       7.000s     4.196e-01     4.114e-01   -8.278e-03
    8       8.000s     3.558e-01     3.538e-01   -1.976e-03
    9       9.000s     3.005e-01     3.047e-01    4.133e-03
   10      10.000s     2.539e-01     2.628e-01    8.931e-03
   11      11.000s     2.150e-01     2.271e-01    1.214e-02
   12      12.000s     1.827e-01     1.966e-01    1.395e-02
   13      13.000s     1.562e-01     1.707e-01    1.443e-02
   14      14.000s     1.347e-01     1.485e-01    1.383e-02
   15      15.000s     1.170e-01     1.296e-01    1.267e-02
   16      16.000s     1.022e-01     1.135e-01    1.131e-02
   17      17.000s     9.010e-02     9.981e-02    9.716e-03
   18      18.000s     8.028e-02     8.810e-02    7.827e-03
   19      19.000s     7.227e-02     7.812e-02    5.843e-03
   20      20.000s     6.564e-02     6.960e-02    3.965e-03
   21      21.000s     6.014e-02     6.234e-02    2.205e-03
   22      22.000s     5.558e-02     5.615e-02    5.709e-04
   23      23.000s     5.177e-02     5.087e-02   -8.997e-04
   24      24.000s     4.876e-02     4.636e-02   -2.396e-03
   25      25.000s     4.680e-02     4.252e-02   -4.279e-03
   26      26.000s     4.591e-02     3.925e-02   -6.656e-03
   27      27.000s     4.575e-02     3.646e-02   -9.297e-03
   28      28.000s     4.612e-02     3.408e-02   -1.204e-02
   29      29.000s     4.700e-02     3.205e-02   -1.495e-02
   30      30.000s     4.827e-02     3.031e-02   -1.796e-02

============================================================

