SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/336/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.217e+00     3.022e-02  
T     =       5.271s    193852906487682.844s  

RSS   =    4.059e-03
SD    =    1.163e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.037e+00    3.659e-02
    2       2.000s     8.761e-01     8.627e-01   -1.345e-02
    3       3.000s     7.459e-01     7.188e-01   -2.708e-02
    4       4.000s     6.227e-01     5.998e-01   -2.283e-02
    5       5.000s     5.139e-01     5.014e-01   -1.246e-02
    6       6.000s     4.224e-01     4.200e-01   -2.451e-03
    7       7.000s     3.481e-01     3.526e-01    4.525e-03
    8       8.000s     2.887e-01     2.969e-01    8.274e-03
    9       9.000s     2.410e-01     2.508e-01    9.790e-03
   10      10.000s     2.026e-01     2.127e-01    1.016e-02
   11      11.000s     1.711e-01     1.812e-01    1.005e-02
   12      12.000s     1.455e-01     1.551e-01    9.634e-03
   13      13.000s     1.246e-01     1.335e-01    8.940e-03
   14      14.000s     1.077e-01     1.157e-01    7.985e-03
   15      15.000s     9.407e-02     1.009e-01    6.831e-03
   16      16.000s     8.315e-02     8.869e-02    5.534e-03
   17      17.000s     7.442e-02     7.859e-02    4.161e-03
   18      18.000s     6.739e-02     7.023e-02    2.838e-03
   19      19.000s     6.162e-02     6.331e-02    1.692e-03
   20      20.000s     5.686e-02     5.760e-02    7.351e-04
   21      21.000s     5.299e-02     5.287e-02   -1.281e-04
   22      22.000s     4.992e-02     4.895e-02   -9.674e-04
   23      23.000s     4.749e-02     4.572e-02   -1.771e-03
   24      24.000s     4.559e-02     4.304e-02   -2.553e-03
   25      25.000s     4.426e-02     4.082e-02   -3.438e-03
   26      26.000s     4.355e-02     3.899e-02   -4.562e-03
   27      27.000s     4.344e-02     3.748e-02   -5.969e-03
   28      28.000s     4.391e-02     3.622e-02   -7.688e-03
   29      29.000s     4.503e-02     3.519e-02   -9.847e-03
   30      30.000s     4.687e-02     3.433e-02   -1.254e-02

============================================================

