SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/77/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.206e+00     2.524e-02  
T     =       5.484s    400788669552917.750s  

RSS   =    3.197e-03
SD    =    1.032e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.030e+00    3.015e-02
    2       2.000s     8.695e-01     8.627e-01   -6.868e-03
    3       3.000s     7.439e-01     7.231e-01   -2.083e-02
    4       4.000s     6.272e-01     6.068e-01   -2.046e-02
    5       5.000s     5.240e-01     5.098e-01   -1.416e-02
    6       6.000s     4.365e-01     4.291e-01   -7.466e-03
    7       7.000s     3.626e-01     3.618e-01   -8.260e-04
    8       8.000s     2.997e-01     3.057e-01    5.935e-03
    9       9.000s     2.484e-01     2.589e-01    1.051e-02
   10      10.000s     2.086e-01     2.200e-01    1.141e-02
   11      11.000s     1.770e-01     1.875e-01    1.053e-02
   12      12.000s     1.505e-01     1.605e-01    1.002e-02
   13      13.000s     1.285e-01     1.379e-01    9.391e-03
   14      14.000s     1.115e-01     1.192e-01    7.612e-03
   15      15.000s     9.790e-02     1.035e-01    5.597e-03
   16      16.000s     8.592e-02     9.046e-02    4.533e-03
   17      17.000s     7.575e-02     7.959e-02    3.832e-03
   18      18.000s     6.792e-02     7.053e-02    2.608e-03
   19      19.000s     6.151e-02     6.298e-02    1.474e-03
   20      20.000s     5.547e-02     5.669e-02    1.222e-03
   21      21.000s     5.027e-02     5.145e-02    1.182e-03
   22      22.000s     4.666e-02     4.708e-02    4.201e-04
   23      23.000s     4.410e-02     4.344e-02   -6.554e-04
   24      24.000s     4.171e-02     4.041e-02   -1.299e-03
   25      25.000s     3.983e-02     3.788e-02   -1.947e-03
   26      26.000s     3.925e-02     3.577e-02   -3.473e-03
   27      27.000s     3.982e-02     3.402e-02   -5.801e-03
   28      28.000s     4.088e-02     3.256e-02   -8.327e-03
   29      29.000s     4.223e-02     3.134e-02   -1.090e-02
   30      30.000s     4.375e-02     3.032e-02   -1.342e-02

============================================================

