SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/217/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.202e+00     6.609e-03  
T     =       6.979s    115432505670718.734s  

RSS   =    1.038e-02
SD    =    1.860e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.048e+00    4.786e-02
    2       2.000s     9.027e-01     9.089e-01    6.155e-03
    3       3.000s     8.101e-01     7.884e-01   -2.164e-02
    4       4.000s     7.184e-01     6.841e-01   -3.435e-02
    5       5.000s     6.273e-01     5.936e-01   -3.365e-02
    6       6.000s     5.409e-01     5.153e-01   -2.563e-02
    7       7.000s     4.628e-01     4.474e-01   -1.544e-02
    8       8.000s     3.938e-01     3.885e-01   -5.229e-03
    9       9.000s     3.337e-01     3.375e-01    3.852e-03
   10      10.000s     2.826e-01     2.934e-01    1.080e-02
   11      11.000s     2.396e-01     2.551e-01    1.553e-02
   12      12.000s     2.033e-01     2.219e-01    1.864e-02
   13      13.000s     1.728e-01     1.932e-01    2.033e-02
   14      14.000s     1.478e-01     1.683e-01    2.050e-02
   15      15.000s     1.272e-01     1.467e-01    1.952e-02
   16      16.000s     1.100e-01     1.280e-01    1.795e-02
   17      17.000s     9.601e-02     1.118e-01    1.578e-02
   18      18.000s     8.498e-02     9.775e-02    1.277e-02
   19      19.000s     7.625e-02     8.558e-02    9.328e-03
   20      20.000s     6.875e-02     7.504e-02    6.285e-03
   21      21.000s     6.207e-02     6.590e-02    3.839e-03
   22      22.000s     5.649e-02     5.799e-02    1.497e-03
   23      23.000s     5.223e-02     5.113e-02   -1.098e-03
   24      24.000s     4.907e-02     4.519e-02   -3.882e-03
   25      25.000s     4.688e-02     4.004e-02   -6.846e-03
   26      26.000s     4.570e-02     3.558e-02   -1.013e-02
   27      27.000s     4.529e-02     3.171e-02   -1.358e-02
   28      28.000s     4.517e-02     2.836e-02   -1.681e-02
   29      29.000s     4.515e-02     2.545e-02   -1.970e-02
   30      30.000s     4.559e-02     2.294e-02   -2.265e-02

============================================================

