SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/106/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.240e+00     3.448e-02  
T     =       5.186s    473721882656688.625s  

RSS   =    1.284e-02
SD    =    2.069e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.057e+00    5.717e-02
    2       2.000s     8.890e-01     8.778e-01   -1.123e-02
    3       3.000s     7.762e-01     7.299e-01   -4.632e-02
    4       4.000s     6.596e-01     6.079e-01   -5.171e-02
    5       5.000s     5.393e-01     5.074e-01   -3.189e-02
    6       6.000s     4.275e-01     4.244e-01   -3.062e-03
    7       7.000s     3.381e-01     3.560e-01    1.793e-02
    8       8.000s     2.732e-01     2.996e-01    2.647e-02
    9       9.000s     2.258e-01     2.531e-01    2.736e-02
   10      10.000s     1.900e-01     2.148e-01    2.483e-02
   11      11.000s     1.631e-01     1.832e-01    2.003e-02
   12      12.000s     1.427e-01     1.571e-01    1.441e-02
   13      13.000s     1.257e-01     1.356e-01    9.891e-03
   14      14.000s     1.113e-01     1.178e-01    6.576e-03
   15      15.000s     9.979e-02     1.032e-01    3.434e-03
   16      16.000s     9.049e-02     9.117e-02    6.851e-04
   17      17.000s     8.194e-02     8.123e-02   -7.161e-04
   18      18.000s     7.415e-02     7.303e-02   -1.126e-03
   19      19.000s     6.798e-02     6.627e-02   -1.710e-03
   20      20.000s     6.325e-02     6.069e-02   -2.554e-03
   21      21.000s     5.904e-02     5.610e-02   -2.946e-03
   22      22.000s     5.524e-02     5.230e-02   -2.937e-03
   23      23.000s     5.236e-02     4.918e-02   -3.179e-03
   24      24.000s     5.030e-02     4.660e-02   -3.705e-03
   25      25.000s     4.865e-02     4.447e-02   -4.175e-03
   26      26.000s     4.758e-02     4.272e-02   -4.854e-03
   27      27.000s     4.753e-02     4.128e-02   -6.255e-03
   28      28.000s     4.829e-02     4.008e-02   -8.211e-03
   29      29.000s     4.928e-02     3.910e-02   -1.018e-02
   30      30.000s     5.031e-02     3.829e-02   -1.202e-02

============================================================

