SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/228/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.233e+00     2.206e-02  
T     =       5.311s    800556957096384.875s  

RSS   =    5.175e-03
SD    =    1.313e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.043e+00    4.335e-02
    2       2.000s     8.876e-01     8.681e-01   -1.954e-02
    3       3.000s     7.578e-01     7.229e-01   -3.492e-02
    4       4.000s     6.264e-01     6.026e-01   -2.382e-02
    5       5.000s     5.110e-01     5.030e-01   -8.036e-03
    6       6.000s     4.189e-01     4.204e-01    1.584e-03
    7       7.000s     3.458e-01     3.521e-01    6.247e-03
    8       8.000s     2.860e-01     2.954e-01    9.438e-03
    9       9.000s     2.375e-01     2.485e-01    1.105e-02
   10      10.000s     1.992e-01     2.097e-01    1.045e-02
   11      11.000s     1.681e-01     1.775e-01    9.339e-03
   12      12.000s     1.417e-01     1.508e-01    9.050e-03
   13      13.000s     1.202e-01     1.287e-01    8.549e-03
   14      14.000s     1.036e-01     1.104e-01    6.847e-03
   15      15.000s     9.028e-02     9.524e-02    4.961e-03
   16      16.000s     7.873e-02     8.268e-02    3.953e-03
   17      17.000s     6.909e-02     7.228e-02    3.186e-03
   18      18.000s     6.175e-02     6.366e-02    1.916e-03
   19      19.000s     5.575e-02     5.652e-02    7.679e-04
   20      20.000s     5.026e-02     5.061e-02    3.494e-04
   21      21.000s     4.572e-02     4.571e-02   -1.421e-05
   22      22.000s     4.260e-02     4.165e-02   -9.430e-04
   23      23.000s     4.009e-02     3.829e-02   -1.801e-03
   24      24.000s     3.748e-02     3.551e-02   -1.978e-03
   25      25.000s     3.536e-02     3.320e-02   -2.160e-03
   26      26.000s     3.453e-02     3.129e-02   -3.238e-03
   27      27.000s     3.474e-02     2.971e-02   -5.034e-03
   28      28.000s     3.545e-02     2.839e-02   -7.058e-03
   29      29.000s     3.689e-02     2.731e-02   -9.578e-03
   30      30.000s     3.932e-02     2.641e-02   -1.291e-02

============================================================

