SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/75/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.208e+00     3.167e-02  
T     =       6.020s    344763827239789.500s  

RSS   =    9.790e-03
SD    =    1.806e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.055e+00    5.490e-02
    2       2.000s     9.072e-01     8.983e-01   -8.864e-03
    3       3.000s     8.015e-01     7.657e-01   -3.578e-02
    4       4.000s     6.913e-01     6.533e-01   -3.792e-02
    5       5.000s     5.861e-01     5.582e-01   -2.794e-02
    6       6.000s     4.919e-01     4.776e-01   -1.429e-02
    7       7.000s     4.108e-01     4.094e-01   -1.387e-03
    8       8.000s     3.432e-01     3.516e-01    8.368e-03
    9       9.000s     2.884e-01     3.026e-01    1.420e-02
   10      10.000s     2.442e-01     2.612e-01    1.695e-02
   11      11.000s     2.082e-01     2.260e-01    1.788e-02
   12      12.000s     1.788e-01     1.963e-01    1.748e-02
   13      13.000s     1.552e-01     1.711e-01    1.587e-02
   14      14.000s     1.362e-01     1.498e-01    1.359e-02
   15      15.000s     1.203e-01     1.317e-01    1.140e-02
   16      16.000s     1.068e-01     1.164e-01    9.551e-03
   17      17.000s     9.558e-02     1.034e-01    7.838e-03
   18      18.000s     8.626e-02     9.244e-02    6.175e-03
   19      19.000s     7.846e-02     8.314e-02    4.675e-03
   20      20.000s     7.197e-02     7.526e-02    3.291e-03
   21      21.000s     6.679e-02     6.859e-02    1.803e-03
   22      22.000s     6.280e-02     6.294e-02    1.373e-04
   23      23.000s     5.978e-02     5.816e-02   -1.622e-03
   24      24.000s     5.762e-02     5.410e-02   -3.511e-03
   25      25.000s     5.636e-02     5.067e-02   -5.686e-03
   26      26.000s     5.593e-02     4.776e-02   -8.167e-03
   27      27.000s     5.610e-02     4.530e-02   -1.080e-02
   28      28.000s     5.670e-02     4.322e-02   -1.348e-02
   29      29.000s     5.758e-02     4.145e-02   -1.613e-02
   30      30.000s     5.848e-02     3.995e-02   -1.852e-02

============================================================

