SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/101/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.202e+00     3.479e-02  
T     =       5.457s    1261748354298982.000s  

RSS   =    5.386e-03
SD    =    1.340e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.036e+00    3.551e-02
    2       2.000s     8.711e-01     8.679e-01   -3.163e-03
    3       3.000s     7.512e-01     7.284e-01   -2.274e-02
    4       4.000s     6.426e-01     6.123e-01   -3.036e-02
    5       5.000s     5.407e-01     5.156e-01   -2.510e-02
    6       6.000s     4.467e-01     4.351e-01   -1.164e-02
    7       7.000s     3.666e-01     3.681e-01    1.477e-03
    8       8.000s     3.024e-01     3.123e-01    9.825e-03
    9       9.000s     2.516e-01     2.658e-01    1.421e-02
   10      10.000s     2.110e-01     2.271e-01    1.607e-02
   11      11.000s     1.792e-01     1.949e-01    1.571e-02
   12      12.000s     1.542e-01     1.681e-01    1.386e-02
   13      13.000s     1.339e-01     1.458e-01    1.186e-02
   14      14.000s     1.171e-01     1.272e-01    1.009e-02
   15      15.000s     1.037e-01     1.117e-01    8.027e-03
   16      16.000s     9.306e-02     9.884e-02    5.777e-03
   17      17.000s     8.409e-02     8.811e-02    4.023e-03
   18      18.000s     7.638e-02     7.918e-02    2.809e-03
   19      19.000s     7.016e-02     7.175e-02    1.594e-03
   20      20.000s     6.519e-02     6.556e-02    3.716e-04
   21      21.000s     6.079e-02     6.041e-02   -3.812e-04
   22      22.000s     5.688e-02     5.612e-02   -7.609e-04
   23      23.000s     5.398e-02     5.255e-02   -1.432e-03
   24      24.000s     5.220e-02     4.957e-02   -2.630e-03
   25      25.000s     5.115e-02     4.710e-02   -4.050e-03
   26      26.000s     5.068e-02     4.504e-02   -5.642e-03
   27      27.000s     5.101e-02     4.332e-02   -7.686e-03
   28      28.000s     5.193e-02     4.189e-02   -1.004e-02
   29      29.000s     5.279e-02     4.070e-02   -1.208e-02
   30      30.000s     5.322e-02     3.971e-02   -1.351e-02

============================================================

