SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/341/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.187e+00     3.037e-02  
T     =       5.736s    863579365952497.250s  

RSS   =    2.105e-03
SD    =    8.376e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.027e+00    2.726e-02
    2       2.000s     8.800e-01     8.678e-01   -1.227e-02
    3       3.000s     7.531e-01     7.338e-01   -1.926e-02
    4       4.000s     6.357e-01     6.213e-01   -1.447e-02
    5       5.000s     5.338e-01     5.267e-01   -7.052e-03
    6       6.000s     4.471e-01     4.473e-01    2.096e-04
    7       7.000s     3.757e-01     3.806e-01    4.856e-03
    8       8.000s     3.187e-01     3.246e-01    5.872e-03
    9       9.000s     2.723e-01     2.775e-01    5.215e-03
   10      10.000s     2.331e-01     2.380e-01    4.837e-03
   11      11.000s     2.004e-01     2.047e-01    4.397e-03
   12      12.000s     1.736e-01     1.768e-01    3.298e-03
   13      13.000s     1.509e-01     1.534e-01    2.469e-03
   14      14.000s     1.310e-01     1.337e-01    2.688e-03
   15      15.000s     1.140e-01     1.172e-01    3.163e-03
   16      16.000s     1.002e-01     1.033e-01    3.099e-03
   17      17.000s     8.863e-02     9.163e-02    2.999e-03
   18      18.000s     7.848e-02     8.183e-02    3.357e-03
   19      19.000s     7.003e-02     7.360e-02    3.572e-03
   20      20.000s     6.352e-02     6.668e-02    3.164e-03
   21      21.000s     5.816e-02     6.087e-02    2.712e-03
   22      22.000s     5.335e-02     5.599e-02    2.645e-03
   23      23.000s     4.957e-02     5.189e-02    2.324e-03
   24      24.000s     4.728e-02     4.845e-02    1.169e-03
   25      25.000s     4.595e-02     4.556e-02   -3.883e-04
   26      26.000s     4.502e-02     4.313e-02   -1.893e-03
   27      27.000s     4.489e-02     4.109e-02   -3.798e-03
   28      28.000s     4.602e-02     3.937e-02   -6.649e-03
   29      29.000s     4.804e-02     3.793e-02   -1.011e-02
   30      30.000s     5.014e-02     3.672e-02   -1.342e-02

============================================================

