SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/36/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.218e+00     3.020e-02  
T     =       5.646s    353452672938772.500s  

RSS   =    7.711e-03
SD    =    1.603e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.051e+00    5.091e-02
    2       2.000s     9.008e-01     8.852e-01   -1.554e-02
    3       3.000s     7.828e-01     7.464e-01   -3.637e-02
    4       4.000s     6.629e-01     6.302e-01   -3.274e-02
    5       5.000s     5.537e-01     5.328e-01   -2.091e-02
    6       6.000s     4.586e-01     4.512e-01   -7.397e-03
    7       7.000s     3.777e-01     3.829e-01    5.215e-03
    8       8.000s     3.119e-01     3.256e-01    1.373e-02
    9       9.000s     2.611e-01     2.777e-01    1.656e-02
   10      10.000s     2.218e-01     2.375e-01    1.572e-02
   11      11.000s     1.898e-01     2.038e-01    1.402e-02
   12      12.000s     1.634e-01     1.757e-01    1.230e-02
   13      13.000s     1.417e-01     1.521e-01    1.037e-02
   14      14.000s     1.237e-01     1.323e-01    8.593e-03
   15      15.000s     1.085e-01     1.157e-01    7.244e-03
   16      16.000s     9.603e-02     1.018e-01    5.795e-03
   17      17.000s     8.624e-02     9.020e-02    3.960e-03
   18      18.000s     7.805e-02     8.046e-02    2.409e-03
   19      19.000s     7.064e-02     7.230e-02    1.665e-03
   20      20.000s     6.420e-02     6.547e-02    1.268e-03
   21      21.000s     5.907e-02     5.974e-02    6.741e-04
   22      22.000s     5.493e-02     5.495e-02    1.547e-05
   23      23.000s     5.152e-02     5.093e-02   -5.885e-04
   24      24.000s     4.917e-02     4.756e-02   -1.603e-03
   25      25.000s     4.812e-02     4.474e-02   -3.376e-03
   26      26.000s     4.798e-02     4.238e-02   -5.597e-03
   27      27.000s     4.830e-02     4.041e-02   -7.897e-03
   28      28.000s     4.909e-02     3.875e-02   -1.034e-02
   29      29.000s     5.027e-02     3.736e-02   -1.291e-02
   30      30.000s     5.139e-02     3.620e-02   -1.519e-02

============================================================

