SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/148/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.216e+00     3.521e-02  
T     =       5.092s    558104333545503.125s  

RSS   =    3.575e-03
SD    =    1.092e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.035e+00    3.459e-02
    2       2.000s     8.717e-01     8.564e-01   -1.535e-02
    3       3.000s     7.371e-01     7.100e-01   -2.719e-02
    4       4.000s     6.107e-01     5.896e-01   -2.110e-02
    5       5.000s     5.004e-01     4.908e-01   -9.652e-03
    6       6.000s     4.086e-01     4.095e-01    9.875e-04
    7       7.000s     3.348e-01     3.428e-01    7.953e-03
    8       8.000s     2.773e-01     2.880e-01    1.064e-02
    9       9.000s     2.324e-01     2.429e-01    1.048e-02
   10      10.000s     1.965e-01     2.059e-01    9.365e-03
   11      11.000s     1.673e-01     1.754e-01    8.109e-03
   12      12.000s     1.437e-01     1.504e-01    6.751e-03
   13      13.000s     1.244e-01     1.299e-01    5.490e-03
   14      14.000s     1.084e-01     1.130e-01    4.564e-03
   15      15.000s     9.534e-02     9.913e-02    3.789e-03
   16      16.000s     8.480e-02     8.773e-02    2.929e-03
   17      17.000s     7.623e-02     7.837e-02    2.141e-03
   18      18.000s     6.907e-02     7.067e-02    1.603e-03
   19      19.000s     6.321e-02     6.435e-02    1.137e-03
   20      20.000s     5.855e-02     5.915e-02    6.047e-04
   21      21.000s     5.465e-02     5.488e-02    2.368e-04
   22      22.000s     5.125e-02     5.138e-02    1.306e-04
   23      23.000s     4.863e-02     4.849e-02   -1.397e-04
   24      24.000s     4.709e-02     4.613e-02   -9.675e-04
   25      25.000s     4.632e-02     4.418e-02   -2.143e-03
   26      26.000s     4.587e-02     4.258e-02   -3.289e-03
   27      27.000s     4.582e-02     4.127e-02   -4.555e-03
   28      28.000s     4.660e-02     4.019e-02   -6.411e-03
   29      29.000s     4.825e-02     3.930e-02   -8.950e-03
   30      30.000s     5.033e-02     3.857e-02   -1.176e-02

============================================================

