SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/210/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.188e+00     3.703e-02  
T     =       5.634s    1176432902114488.250s  

RSS   =    4.375e-03
SD    =    1.208e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.032e+00    3.212e-02
    2       2.000s     8.766e-01     8.703e-01   -6.347e-03
    3       3.000s     7.513e-01     7.348e-01   -1.648e-02
    4       4.000s     6.401e-01     6.213e-01   -1.883e-02
    5       5.000s     5.463e-01     5.263e-01   -2.004e-02
    6       6.000s     4.642e-01     4.467e-01   -1.748e-02
    7       7.000s     3.891e-01     3.801e-01   -8.990e-03
    8       8.000s     3.218e-01     3.243e-01    2.524e-03
    9       9.000s     2.655e-01     2.776e-01    1.207e-02
   10      10.000s     2.215e-01     2.385e-01    1.698e-02
   11      11.000s     1.879e-01     2.057e-01    1.779e-02
   12      12.000s     1.621e-01     1.783e-01    1.621e-02
   13      13.000s     1.417e-01     1.553e-01    1.357e-02
   14      14.000s     1.254e-01     1.361e-01    1.063e-02
   15      15.000s     1.121e-01     1.200e-01    7.852e-03
   16      16.000s     1.010e-01     1.065e-01    5.495e-03
   17      17.000s     9.156e-02     9.519e-02    3.623e-03
   18      18.000s     8.349e-02     8.573e-02    2.237e-03
   19      19.000s     7.656e-02     7.781e-02    1.249e-03
   20      20.000s     7.076e-02     7.118e-02    4.150e-04
   21      21.000s     6.613e-02     6.563e-02   -5.020e-04
   22      22.000s     6.245e-02     6.098e-02   -1.475e-03
   23      23.000s     5.938e-02     5.708e-02   -2.295e-03
   24      24.000s     5.675e-02     5.382e-02   -2.933e-03
   25      25.000s     5.476e-02     5.109e-02   -3.667e-03
   26      26.000s     5.359e-02     4.881e-02   -4.787e-03
   27      27.000s     5.324e-02     4.689e-02   -6.350e-03
   28      28.000s     5.360e-02     4.529e-02   -8.314e-03
   29      29.000s     5.467e-02     4.395e-02   -1.073e-02
   30      30.000s     5.637e-02     4.282e-02   -1.354e-02

============================================================

