SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/208/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.214e+00     2.505e-02  
T     =       5.027s    1036036219389897.375s  

RSS   =    1.309e-03
SD    =    6.606e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.020e+00    2.044e-02
    2       2.000s     8.502e-01     8.409e-01   -9.307e-03
    3       3.000s     7.098e-01     6.937e-01   -1.608e-02
    4       4.000s     5.857e-01     5.731e-01   -1.260e-02
    5       5.000s     4.787e-01     4.742e-01   -4.500e-03
    6       6.000s     3.913e-01     3.932e-01    1.944e-03
    7       7.000s     3.228e-01     3.268e-01    3.968e-03
    8       8.000s     2.682e-01     2.724e-01    4.164e-03
    9       9.000s     2.228e-01     2.278e-01    4.937e-03
   10      10.000s     1.858e-01     1.912e-01    5.350e-03
   11      11.000s     1.567e-01     1.612e-01    4.500e-03
   12      12.000s     1.329e-01     1.367e-01    3.750e-03
   13      13.000s     1.125e-01     1.165e-01    4.025e-03
   14      14.000s     9.592e-02     1.000e-01    4.110e-03
   15      15.000s     8.339e-02     8.650e-02    3.113e-03
   16      16.000s     7.335e-02     7.542e-02    2.071e-03
   17      17.000s     6.447e-02     6.633e-02    1.865e-03
   18      18.000s     5.714e-02     5.889e-02    1.747e-03
   19      19.000s     5.173e-02     5.278e-02    1.055e-03
   20      20.000s     4.729e-02     4.778e-02    4.913e-04
   21      21.000s     4.304e-02     4.368e-02    6.359e-04
   22      22.000s     3.951e-02     4.032e-02    8.075e-04
   23      23.000s     3.719e-02     3.757e-02    3.776e-04
   24      24.000s     3.551e-02     3.531e-02   -1.992e-04
   25      25.000s     3.398e-02     3.346e-02   -5.216e-04
   26      26.000s     3.311e-02     3.194e-02   -1.170e-03
   27      27.000s     3.343e-02     3.070e-02   -2.727e-03
   28      28.000s     3.460e-02     2.968e-02   -4.920e-03
   29      29.000s     3.617e-02     2.884e-02   -7.330e-03
   30      30.000s     3.815e-02     2.816e-02   -9.993e-03

============================================================

