SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/112/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.214e+00     1.363e-02  
T     =       6.548s    164763789557563.562s  

RSS   =    1.128e-02
SD    =    1.939e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.056e+00    5.552e-02
    2       2.000s     9.085e-01     9.080e-01   -5.342e-04
    3       3.000s     8.126e-01     7.813e-01   -3.128e-02
    4       4.000s     7.132e-01     6.726e-01   -4.060e-02
    5       5.000s     6.140e-01     5.792e-01   -3.474e-02
    6       6.000s     5.208e-01     4.991e-01   -2.166e-02
    7       7.000s     4.384e-01     4.304e-01   -7.995e-03
    8       8.000s     3.685e-01     3.713e-01    2.884e-03
    9       9.000s     3.102e-01     3.207e-01    1.053e-02
   10      10.000s     2.615e-01     2.772e-01    1.572e-02
   11      11.000s     2.209e-01     2.399e-01    1.899e-02
   12      12.000s     1.875e-01     2.078e-01    2.032e-02
   13      13.000s     1.604e-01     1.803e-01    1.991e-02
   14      14.000s     1.382e-01     1.567e-01    1.848e-02
   15      15.000s     1.198e-01     1.364e-01    1.667e-02
   16      16.000s     1.046e-01     1.190e-01    1.450e-02
   17      17.000s     9.240e-02     1.041e-01    1.172e-02
   18      18.000s     8.277e-02     9.130e-02    8.533e-03
   19      19.000s     7.480e-02     8.030e-02    5.504e-03
   20      20.000s     6.788e-02     7.086e-02    2.977e-03
   21      21.000s     6.185e-02     6.275e-02    9.057e-04
   22      22.000s     5.666e-02     5.579e-02   -8.619e-04
   23      23.000s     5.230e-02     4.982e-02   -2.478e-03
   24      24.000s     4.890e-02     4.470e-02   -4.204e-03
   25      25.000s     4.657e-02     4.030e-02   -6.280e-03
   26      26.000s     4.520e-02     3.652e-02   -8.683e-03
   27      27.000s     4.454e-02     3.328e-02   -1.126e-02
   28      28.000s     4.458e-02     3.049e-02   -1.409e-02
   29      29.000s     4.551e-02     2.810e-02   -1.740e-02
   30      30.000s     4.713e-02     2.605e-02   -2.108e-02

============================================================

