SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/86/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.190e+00     3.383e-02  
T     =       5.454s    228430930700146.844s  

RSS   =    1.638e-03
SD    =    7.389e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.024e+00    2.407e-02
    2       2.000s     8.701e-01     8.582e-01   -1.193e-02
    3       3.000s     7.375e-01     7.201e-01   -1.741e-02
    4       4.000s     6.175e-01     6.051e-01   -1.241e-02
    5       5.000s     5.148e-01     5.094e-01   -5.396e-03
    6       6.000s     4.289e-01     4.297e-01    7.727e-04
    7       7.000s     3.591e-01     3.634e-01    4.282e-03
    8       8.000s     3.031e-01     3.082e-01    5.048e-03
    9       9.000s     2.574e-01     2.622e-01    4.860e-03
   10      10.000s     2.190e-01     2.239e-01    4.901e-03
   11      11.000s     1.873e-01     1.921e-01    4.751e-03
   12      12.000s     1.615e-01     1.656e-01    4.082e-03
   13      13.000s     1.401e-01     1.435e-01    3.459e-03
   14      14.000s     1.220e-01     1.251e-01    3.116e-03
   15      15.000s     1.073e-01     1.098e-01    2.547e-03
   16      16.000s     9.541e-02     9.710e-02    1.693e-03
   17      17.000s     8.525e-02     8.650e-02    1.250e-03
   18      18.000s     7.621e-02     7.768e-02    1.466e-03
   19      19.000s     6.855e-02     7.033e-02    1.782e-03
   20      20.000s     6.236e-02     6.422e-02    1.858e-03
   21      21.000s     5.718e-02     5.913e-02    1.951e-03
   22      22.000s     5.282e-02     5.489e-02    2.070e-03
   23      23.000s     4.961e-02     5.136e-02    1.753e-03
   24      24.000s     4.753e-02     4.843e-02    8.939e-04
   25      25.000s     4.607e-02     4.598e-02   -8.684e-05
   26      26.000s     4.507e-02     4.395e-02   -1.124e-03
   27      27.000s     4.502e-02     4.225e-02   -2.770e-03
   28      28.000s     4.619e-02     4.084e-02   -5.344e-03
   29      29.000s     4.815e-02     3.967e-02   -8.483e-03
   30      30.000s     5.033e-02     3.869e-02   -1.164e-02

============================================================

