SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/160/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.224e+00     1.893e-02  
T     =       5.575s    490891315817147.875s  

RSS   =    4.903e-03
SD    =    1.278e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.042e+00    4.205e-02
    2       2.000s     8.900e-01     8.740e-01   -1.592e-02
    3       3.000s     7.658e-01     7.336e-01   -3.216e-02
    4       4.000s     6.421e-01     6.163e-01   -2.583e-02
    5       5.000s     5.304e-01     5.182e-01   -1.227e-02
    6       6.000s     4.364e-01     4.362e-01   -2.113e-04
    7       7.000s     3.603e-01     3.677e-01    7.328e-03
    8       8.000s     2.999e-01     3.104e-01    1.048e-02
    9       9.000s     2.518e-01     2.625e-01    1.070e-02
   10      10.000s     2.128e-01     2.225e-01    9.729e-03
   11      11.000s     1.804e-01     1.891e-01    8.727e-03
   12      12.000s     1.532e-01     1.612e-01    7.962e-03
   13      13.000s     1.305e-01     1.378e-01    7.278e-03
   14      14.000s     1.117e-01     1.183e-01    6.556e-03
   15      15.000s     9.622e-02     1.020e-01    5.750e-03
   16      16.000s     8.349e-02     8.833e-02    4.840e-03
   17      17.000s     7.304e-02     7.693e-02    3.895e-03
   18      18.000s     6.442e-02     6.741e-02    2.987e-03
   19      19.000s     5.742e-02     5.945e-02    2.029e-03
   20      20.000s     5.187e-02     5.279e-02    9.229e-04
   21      21.000s     4.741e-02     4.723e-02   -1.754e-04
   22      22.000s     4.356e-02     4.259e-02   -9.752e-04
   23      23.000s     4.017e-02     3.870e-02   -1.468e-03
   24      24.000s     3.744e-02     3.545e-02   -1.984e-03
   25      25.000s     3.555e-02     3.274e-02   -2.811e-03
   26      26.000s     3.443e-02     3.047e-02   -3.958e-03
   27      27.000s     3.391e-02     2.858e-02   -5.335e-03
   28      28.000s     3.399e-02     2.699e-02   -7.001e-03
   29      29.000s     3.483e-02     2.567e-02   -9.158e-03
   30      30.000s     3.653e-02     2.456e-02   -1.197e-02

============================================================

