SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/18/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.211e+00     2.525e-02  
T     =       5.352s    270754073518792.625s  

RSS   =    3.155e-03
SD    =    1.026e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.030e+00    3.001e-02
    2       2.000s     8.672e-01     8.588e-01   -8.377e-03
    3       3.000s     7.366e-01     7.167e-01   -1.983e-02
    4       4.000s     6.182e-01     5.989e-01   -1.927e-02
    5       5.000s     5.148e-01     5.011e-01   -1.366e-02
    6       6.000s     4.270e-01     4.200e-01   -6.943e-03
    7       7.000s     3.538e-01     3.528e-01   -1.031e-03
    8       8.000s     2.929e-01     2.969e-01    4.009e-03
    9       9.000s     2.423e-01     2.506e-01    8.320e-03
   10      10.000s     2.010e-01     2.122e-01    1.123e-02
   11      11.000s     1.682e-01     1.804e-01    1.218e-02
   12      12.000s     1.423e-01     1.539e-01    1.162e-02
   13      13.000s     1.217e-01     1.320e-01    1.033e-02
   14      14.000s     1.051e-01     1.138e-01    8.684e-03
   15      15.000s     9.184e-02     9.872e-02    6.877e-03
   16      16.000s     8.094e-02     8.620e-02    5.262e-03
   17      17.000s     7.185e-02     7.581e-02    3.968e-03
   18      18.000s     6.445e-02     6.720e-02    2.750e-03
   19      19.000s     5.855e-02     6.005e-02    1.497e-03
   20      20.000s     5.368e-02     5.412e-02    4.390e-04
   21      21.000s     4.949e-02     4.920e-02   -2.928e-04
   22      22.000s     4.599e-02     4.512e-02   -8.709e-04
   23      23.000s     4.316e-02     4.173e-02   -1.427e-03
   24      24.000s     4.089e-02     3.892e-02   -1.962e-03
   25      25.000s     3.925e-02     3.660e-02   -2.660e-03
   26      26.000s     3.850e-02     3.466e-02   -3.835e-03
   27      27.000s     3.860e-02     3.306e-02   -5.539e-03
   28      28.000s     3.937e-02     3.173e-02   -7.640e-03
   29      29.000s     4.088e-02     3.062e-02   -1.026e-02
   30      30.000s     4.328e-02     2.971e-02   -1.358e-02

============================================================

