SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/20/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.199e+00     2.107e-02  
T     =       6.149s    362685551252281.500s  

RSS   =    4.527e-03
SD    =    1.228e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.040e+00    3.980e-02
    2       2.000s     8.963e-01     8.869e-01   -9.389e-03
    3       3.000s     7.845e-01     7.570e-01   -2.757e-02
    4       4.000s     6.708e-01     6.465e-01   -2.431e-02
    5       5.000s     5.672e-01     5.526e-01   -1.456e-02
    6       6.000s     4.803e-01     4.729e-01   -7.443e-03
    7       7.000s     4.071e-01     4.051e-01   -2.007e-03
    8       8.000s     3.431e-01     3.474e-01    4.279e-03
    9       9.000s     2.890e-01     2.984e-01    9.460e-03
   10      10.000s     2.456e-01     2.568e-01    1.120e-02
   11      11.000s     2.104e-01     2.214e-01    1.100e-02
   12      12.000s     1.802e-01     1.914e-01    1.113e-02
   13      13.000s     1.548e-01     1.658e-01    1.103e-02
   14      14.000s     1.346e-01     1.441e-01    9.462e-03
   15      15.000s     1.183e-01     1.256e-01    7.351e-03
   16      16.000s     1.039e-01     1.099e-01    6.050e-03
   17      17.000s     9.158e-02     9.660e-02    5.016e-03
   18      18.000s     8.194e-02     8.526e-02    3.320e-03
   19      19.000s     7.397e-02     7.563e-02    1.662e-03
   20      20.000s     6.645e-02     6.744e-02    9.936e-04
   21      21.000s     5.981e-02     6.048e-02    6.756e-04
   22      22.000s     5.485e-02     5.457e-02   -2.833e-04
   23      23.000s     5.100e-02     4.954e-02   -1.465e-03
   24      24.000s     4.732e-02     4.527e-02   -2.055e-03
   25      25.000s     4.412e-02     4.164e-02   -2.482e-03
   26      26.000s     4.219e-02     3.855e-02   -3.639e-03
   27      27.000s     4.139e-02     3.593e-02   -5.463e-03
   28      28.000s     4.124e-02     3.370e-02   -7.542e-03
   29      29.000s     4.204e-02     3.180e-02   -1.024e-02
   30      30.000s     4.416e-02     3.019e-02   -1.397e-02

============================================================

